title,inception,movement,genre,image_url
The Time and the old woman,1810-01-01T00:00:00Z,Romanticism,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Goya%20-%20The%20Time%20-%20c.%201810.jpg
Greifswald in moonlight,1817-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Greifswald%20in%20Moonlight%20-%20NG.M.00387%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg
The summer,1807-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20The%20Summer%20-%20WGA8235.jpg
The Letter,1814-01-01T00:00:00Z,Romanticism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Letter%20or%20the%20Young%20by%20Goya.jpg
Kreeta Haapasalo Playing the Kantele in a Peasant Cottage,1868-01-01T00:00:00Z,Romanticism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Wilhelm%20Ekman%20-%20Kreeta%20Haapasalo%20Playing%20the%20Kantele%20in%20a%20Peasant%20Cottage.jpg
Road in Häme,1860-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Werner%20Holmberg%20Maantie%20H%C3%A4meess%C3%A4%20%28Helteinen%20kes%C3%A4p%C3%A4iv%C3%A4%29.JPG
Nebelschwaden,1818-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Nebelschwaden%20%28Hamburger%20Kunsthalle%29.jpg
Woman before the Setting Sun,1818-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Frau%20vor%20untergehender%20Sonne.jpg
Bushes in the snow,1827-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Geb%C3%BCsch%20im%20Schnee.jpg
Cross and cathedral in the mountains,1812-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20The%20Cross%20in%20the%20Mountains%20-%20Google%20Art%20Project.jpg
The Cemetery Entrance,1825-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20The%20Cemetery%20-%20Google%20Art%20Project.jpg
Wreck in the Sea of Ice,1798-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20044.jpg
Q23951954,1890-01-01T00:00:00Z,Art Nouveau,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Espinalt%20Marina.jpg
Q23952005,1895-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Dom%C3%A8nech%20Samaranch%20Retrat%20de%20la%20cunyada%20del%20pintor.jpg
Scene of War in Africa,1907-01-01T00:00:00Z,Art Nouveau,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Vicen%C3%A7%20Miquel%20Pous%20Escena%20de%20guerra%20d%27%C3%80frica.jpg
Q23952586,1870-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Lloren%C3%A7%20Llad%C3%B3%20Juli%C3%A0%20Paisatge.jpg
Q23952613,1883-01-01T00:00:00Z,Art Nouveau,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Casanovas%20Clerch%20La%20mort%20de%20S%C3%A8neca.jpg
Q23952616,1883-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Joan%20Figueras%20Soler%20Retrat%20de%20Pere%20Crehueras.jpg
Q23952618,1884-01-01T00:00:00Z,Art Nouveau,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Casanovas%20Clerch%20La%20destrucci%C3%B3%20de%20Num%C3%A0ncia%20c%C3%B2pia%20d%27Alejo%20Vera.jpg
Q23952648,1887-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Marian%20Burgu%C3%A9s%20Paisatge.jpg
Q23952649,1888-01-01T00:00:00Z,Art Nouveau,figurative art,http://commons.wikimedia.org/wiki/Special:FilePath/Joan%20Figueras%20Soler%20Tronc%20d%27arbre%201169.jpg
Q23952651,1888-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Joan%20Figueras%20Soler%20Tronc%20d%27arbre.jpg
Q19162708,1900-01-01T00:00:00Z,Art Nouveau,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Sugra%C3%B1es%20Florit-%20El%20porxo%20del%20jard%C3%AD-%203816.JPG
Catalan Landscape,1884-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Armet%20Portanell-%20Paisatge%20catal%C3%A0-%203820.JPG
Tree,1884-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Josep%20Armet%20Portanell%20-%20Arbre%20-%203821.tif
Latium,1888-01-01T00:00:00Z,Art Nouveau,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Enric%20Serra%20Auqu%C3%A9-%20Latium-%203824.JPG
The Mixed,1887-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Joan%20Luna%20Novicio%20-%20La%20mestissa%20-%203828.tif
Q19162764,1885-01-01T00:00:00Z,Art Nouveau,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Joan%20Llaverias%20i%20Labr%C3%B3-%20Marina-%205778.jpg
Sega's Beating,1910-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Josep%20Sugra%C3%B1es%20Florit%20-%20Sega%20a%20la%20pallissa%20-%206127.jpg
Vilanova Beach,1910-01-01T00:00:00Z,Art Nouveau,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Sugra%C3%B1es%20Florit-%20Platja%20de%20Vilanova-%206303.JPG
Portrait of Josep Ferrer i Vidal,1875-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Retrat%20de%20Josep%20Ferrer%20i%20Vidal%20-%20Joan%20Juncosa%20Morlans%20-%208595.jpg
Portrait of Magin Pers Y Ramona,1875-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Manuel%20Cus%C3%AD%20Ferret%20-%20Retrat%20de%20Mag%C3%AD%20Pers%20i%20Ramona%20-%208597.jpg
Boats Vilanova,1918-01-01T00:00:00Z,Art Nouveau,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Rafael%20Sala%20Marco%20-%20Barques%20de%20Vilanova%20-%208740.jpg
Q19300766,1893-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/La%20nena%20de%20la%20Clavellina%20Qualitat.tif
The little one and the good companion,1891-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/GimenoMontserat.jpg
Princess with a Monkey,1913-01-01T00:00:00Z,Art Nouveau,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Janis%20Rozent%C4%81ls%20-%20The%20Princess%20and%20the%20Monkey%20-%20Google%20Art%20Project.jpg
Q22330492,1905-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Mal%20de%20amores%20by%20Julio%20Romero%20de%20Torres.jpg
Q23015828,1870-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20045.1.jpg
Q23015829,1870-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20046.1.jpg
Q23015830,1870-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20047.jpg
Q23015831,1870-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20048.jpg
Q23015832,1870-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20049.1.jpg
Q23015833,1870-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20057.jpg
Q23015834,1870-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20065.2.jpg
Q23015839,1890-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20125.1.jpg
Q23015840,1900-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20126.1.jpg
Q23015841,1880-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20128.1.jpg
Q23015842,1900-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20133.1.jpg
Reflection of the moon,1900-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20134.1.jpg
Q23015844,1890-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Mas%C3%B3%20inv.%20137.jpg
Self-portrait,1899-01-01T00:00:00Z,Art Nouveau,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/%28Barcelona%29%20Llu%C3%AFsa%20Vidal%20-%20Autoretrat%20-%20Museu%20Nacional%20d%27Art%20de%20Catalunya.jpg
Q73008821,1785-01-01T00:00:00Z,neoclassicism,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20wicar%20jugement%20de%20salomon.JPG
Q73003200,1802-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20F%20Watteau%20defaite%20de%20Darius.JPG
Q73003770,1802-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20F.%20Watteau%20defaite%20de%20Porus.JPG
Q73008447,1800-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PBA%20Wicar%20Murat.JPG
Q23955902,1870-01-01T00:00:00Z,Art Nouveau,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Casanovas%20Clerch%20Autoretrat.jpg
Q24048955,1898-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Pichot%20-%20Bulevard%20de%20Par%C3%ADs.jpg
Q24048962,1895-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Rusi%C3%B1ol%20retrat%20Carles%20Mani%203717.jpg
Q24048966,1891-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Santiago%20Rusinol%20Cimeti%C3%A8re%20de%20Montmartre.jpg
Q24048975,1891-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20-%20Dama%20blanca.jpg
Q24049036,1894-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20-%20nu%20femen%C3%AD%20amb%20guitarra.jpg
Q24049196,1890-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Cau%20Ferrat%20%28planta%20superior%29%2017%20L%27%C3%BAltima%20recepta%201893%20Rusi%C3%B1ol.jpg
Q24049204,1890-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Santiago%20Rusi%C3%B1ol%20-%20Nit%20de%20vetlla%20%28Enric%20Claras%C3%B3%20llegint%29.jpg
Q24049222,1890-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Rusi%C3%B1ol%20-%20Utrillo%20escalfant-se.jpg
Q24049225,1890-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Miquel%20Utrillo%20-%20Vista%20de%20l%27absis%20de%20Notre%20Dame%20de%20Par%C3%ADs%2C%20sota%20la%20neu.jpg
Q24049232,1902-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Rusi%C3%B1ol%20-%20Dijous%20Sant%20a%20Pollen%C3%A7a.jpg
Q24049233,1892-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Rusi%C3%B1ol%20-%20Ramon%20Canudas%20malalt.jpg
Q24049234,1892-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Rusi%C3%B1ol%20-%20retrat%20de%20Canudas.jpg
Portrait of Santiago Rusiñol on a light,1895-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Retrat%20de%20Santiago%20Rusi%C3%B1ol%20al%20damunt%20d%27una%20l%C3%A0mpada.png
Q24049244,1890-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Santiago%20Rusi%C3%B1ol%20and%20Ramon%20Casas%20-%20Painting%20Each%20Other%2C%201890.jpg
Q24196139,1909-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Francisca%20Vidal%2C%201909.jpg
Q23906736,1879-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Francesc%20Miralles%20-%20Gabrielle.jpg
Q23906738,1900-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jeanne%20-%20Joan%20Brull%20i%20Vinyoles%20%281863-1912%29.jpg
Q23906741,1890-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Riallera%20-%20Joan%20Brull%20i%20Vinyoles%20%281863-1912%29.jpg
Q23906742,1890-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Primavera%20-%20Joan%20Brull%20i%20Vinyoles%20%281863-1912%29%20-%200.jpg
Q23906745,1892-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Cusachs%20-%20regiment%20en%20marxa.jpg
Q23906746,1906-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Cusachs%20-%20Hip%C3%B2drom.jpg
Q23906763,1900-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20i%20Carb%C3%B3%20-%2002.jpg
Q23907036,1898-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20-%20Gitana%20amb%20mant%C3%B3%20vermell.jpg
Q23907042,1908-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20i%20Carb%C3%B3%20-%20El%20panuelo%20amarillo.jpg
Cordova woman,1912-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Montserrat%20Museum%20Casas%20Cordova%20woman.jpg
Nun,1925-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Montserrat%20Museum%20Casas%20Nun.jpg
Julia,1925-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Montserrat%20Museum%20Casas%20Julia.jpg
The Prodigal Son Meditating,1863-01-01T00:00:00Z,neoclassicism,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20Pdba%20salome%20enfant%20prodigue.jpg
Q72928130,1820-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Aiace-paint.jpg
Battle Between Minerva and Mars,1771-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Benoit%20Suvee%20-%20Battle%20Between%20Minerva%20and%20Mars%2C%201771.jpg
Q72946972,1800-01-01T00:00:00Z,neoclassicism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20casanova%20paysage%20a%20la%20riviere.JPG
Q72994365,1761-01-01T00:00:00Z,neoclassicism,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20vien%20psyche%20amour.JPG
Q27505860,1911-01-01T00:00:00Z,Art Nouveau,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20Fabres.jpg
Laughing Girl,1894-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Santiago%20Rusi%C3%B1ol%20-%20Laughing%20Girl%20-%20Google%20Art%20Project.jpg
Q27509976,1912-01-01T00:00:00Z,Art Nouveau,Orientalism,http://commons.wikimedia.org/wiki/Special:FilePath/011734-000%20La%20bella%20sultana.jpg
Portrait of Adele Bloch-Bauer I,1907-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%2C%201907%2C%20Adele%20Bloch-Bauer%20I%2C%20Neue%20Galerie%20New%20York.jpg
Portrait of Elisa Casas,1889-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Retrat%20d%27Elisa%20Casas.jpg
Donggwoldo,1830-01-01T00:00:00Z,Joseon,Korean painting,http://commons.wikimedia.org/wiki/Special:FilePath/Korean%20art-Donggwoldo-Changdeokgung%20and%20Changgyeonggung-Dong-A%20University-01.jpg
The Kiss,1907-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Kiss%20-%20Gustav%20Klimt%20-%20Google%20Cultural%20Institute.jpg
Q73009180,1818-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20Wicar%20Virgile.JPG
Q73012816,1848-01-01T00:00:00Z,neoclassicism,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20ziegler%20la%20republique.jpg
Q73129809,1771-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20Pdba%20david%20minerve%20mars.JPG
"Portrait of Pope Pius VI, Giovanni Angelo Braschi (1717-1799)",1775-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Pompeo%20Batoni%20-%20Ritratto%20di%20Papa%20Pio%20VI%20%28National%20Gallery%20of%20Ireland%29.jpg
Portrait of Napoléon from David’s Coronation of the Emperor and the Empress,1808-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Napol%C3%A9on%20from%20David%E2%80%99s%20%E2%80%9CCoronation%20of%20the%20Emperor%20and%20the%20Empress%E2%80%9D%20%28by%20workshop%20of%20Jacques-Louis%20David%29%20%E2%80%93%20Tokyo%20Fuji%20Art%20Museum.jpg
Self-portrait,1807-01-01T00:00:00Z,neoclassicism,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Adele%20Tornezy-Varillat%20Self-portrait%202.jpg
A Young Woman from Thebes Tending Her Wounded Father,1809-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Antoinette%20B%C3%A9fort%20-%20A%20Young%20Woman%20from%20Thebes%20Tending%20Her%20Wounded%20Father.jpg
Portrait of Pope Pius VIII,1820-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Clemente%20Alberi%20%E2%80%93%20Ritratto%20di%20papa%20Pio%20VIII%20%28c.%201830%29.jpg
Portrait of Pius VIII,1829-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Ritratto%20di%20Pio%20VIII%2C%20by%20Clemente%20Alberi%2C%20134.4%20cm%20%C3%97%20115.5%20cm.jpg
Q106413184,1859-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20mujer%2C%20de%20Jos%C3%A9%20Guti%C3%A9rrez%20de%20la%20Vega%20%28Museo%20de%20Bellas%20Artes%20de%20C%C3%B3rdoba%29.jpg
Portrait of Tudor Vladimirescu.,1874-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Theodor%20Aman%20-%20Tudor%20Vladimirescu%20%281%29.jpg
Cupid sharpening his arrows,1798-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Amour%20aiguisant%20ses%20fl%C3%A8ches%20-%20Robert%20Lef%C3%A8vre.jpg
Portrait of Pius VII,1801-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Teodoro%20Matteini%2C%20Ritratto%20di%20Pio%20VII%2C%201801.jpg
Portrait of Carlo Alberto I of Sardinia,1832-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Alberto%20by%20Cavalleri.jpg
"Alessandro Farnese, Pope Paul III, seated three-quarter-length, in papal robes",1810-05-01T00:00:00Z,neoclassicism,portrait miniature,http://commons.wikimedia.org/wiki/Special:FilePath/Alessandro%20Farnese%20%281468-1549%29%2C%20Pope%20Paul%20III%20%281534-1549%29%20by%20Henry%20Bone%20after%20Titian.jpg
Portrait of Pope Pius VI,1780-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Pompeo%20Batoni%2C%20Pio%20VI%2C%201780.jpg
"Portrait of Pius VI (Braschi, 1775-1799)",1770-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Papst%20pius%20vi.jpg
Alcestis sacrifices herself for Admetus,1800-01-01T00:00:00Z,neoclassicism,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Alcestis%20sacrifices%20herself%20for%20Admetus%20%28by%20Heinrich%20Friedrich%20F%C3%BCger%29%20%E2%80%93%20Wien%20Museum%20Online%20Sammlung%20%2812443%29%20%E2%80%93%20unframed.jpg
Pope Pius VII,1900-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Pope%20Pius%20VII%20Chiaramonti%20%28by%20Vincenzo%20Camuccini%29%20%E2%80%93%20Friedenstein%20Castle.jpg
Portrait of Giovanni Battista Caprara Montecuccoli,1811-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Protaso%20Gerolamo%20Stambucchi%20%E2%80%93%20Portrait%20of%20Giovanni%20Battista%20Caprara%20Montecuccoli%20%E2%80%93%20Google%20Art%20Project.jpg
Portrait of Pope Pius VII,1800-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Pope%20Pius%20VII%20Chiaramonti%20%28by%20Teodoro%20Matteini%29%20%E2%80%93%20Museo%20Correr.jpg
Beside the Fire,1896-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Manuel%20Cus%C3%AD%20-%20Beside%20the%20Fire%20-%20Google%20Art%20Project.jpg
Portrait of King Alfonso XIII,1908-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20King%20Alfonso%20XIII.jpg
The Sultan's Gift,1885-01-01T00:00:00Z,Art Nouveau,Orientalism,http://commons.wikimedia.org/wiki/Special:FilePath/Antoni%20Fabr%C3%A9s%20-%20The%20Sultan%27s%20Gift%20-%20Google%20Art%20Project.jpg
Q27651266,1918-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/021%20Ajuntament%20de%20Terrassa%2C%20galeria%20de%20terrassencs%20il%C2%B7lustres%2C%20Salvador%20Vinyals.JPG
Fritza Riedler,1906-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Fritza%20Riedler%20-%203379%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg
Q27576230,1911-01-01T00:00:00Z,Art Nouveau,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Fugida%20a%20Egipte.jpg
The ruins of Eldena in the Giant Mountains,1830-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Klosterruine%20Eldena%20und%20Riesengebirge%20%28C%20D%20Friedrich%29.jpg
La Chasse aux lions au Maroc,1861-01-01T00:00:00Z,Romanticism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Delacroix%20-%20Lion%20Hunt%20-%201922.404%20-%20Art%20Institute%20of%20Chicago.jpg
Neubrandenburg,1816-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Neubrandenburg%20-%20WGA08250.jpg
Snow Storm: Steam-Boat off a Harbour's Mouth,1842-01-01T00:00:00Z,Romanticism,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Horror%20und%20Delight-Turner-Snow%20Storm%20-%20Steam-Boat%20off%20a%20Harbour%27s%20Mouth%20making%20Signals%20in%20Shallow%20Water%2C%20and%20going%20by%20the%20Lead%20DSC2190.jpg
Snow Storm: Steam-Boat off a Harbour's Mouth,1842-01-01T00:00:00Z,Romanticism,marine art,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Mallord%20William%20Turner%20-%20Snow%20Storm%20-%20Steam-Boat%20off%20a%20Harbour%27s%20Mouth%20-%20WGA23178.jpg
Dolmen in Autumn,1820-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20H%C3%BCnengrab%20im%20Herbst%20%28ca.1820%29.jpg
View of the Elbe Valley,1807-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Ausblick%20in%20das%20Elbtal%20%281807%29.jpg
Q16039367,1818-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Gustav%20Carus%20Mann%20an%20der%20Klostermauer.jpg
The Evening,1821-01-01T00:00:00Z,Romanticism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Tageszeitenzyklus%2C%20Der%20Abend%20%281821-22%29.jpg
